x,y,stress_shear_1,stress_shear_10,stress_shear_20,stress_shear_30,stress_shear_40,stress_shear_50,stress_shear_60,stress_shear_70,stress_shear_80,stress_shear_90,stress_shear_100,stress_shear_1000,stress_shear_10000
1.608253175473053886e+01,1.625000000000000000e+00,2.945947078726015048e-07,2.945947078730291400e-06,5.891894157460189776e-06,8.837841236163277865e-06,1.178378831491966296e-05,1.472973539367155540e-05,1.767568247234765702e-05,2.062162955109623247e-05,2.356757662984034236e-05,2.651352370852692517e-05,2.945947078733696811e-05,2.945947078729535778e-04,2.945947078726422926e-03
1.615484941563909871e+01,1.771645709543637759e+00,3.609717254168929337e-07,3.609717254173254711e-06,7.219434508346121481e-06,1.082915176249178875e-05,1.443886901669153484e-05,1.804858627088677472e-05,2.165830352500503115e-05,2.526802077919675584e-05,2.887773803338404208e-05,3.248745528751291353e-05,3.609717254176729494e-05,3.609717254172506527e-04,3.609717254169328947e-03
1.620740728286132182e+01,1.926476193621848187e+00,4.547258319906017634e-07,4.547258319910342479e-06,9.094516639820290240e-06,1.364177495970307196e-05,1.818903327963985881e-05,2.273629159957221398e-05,2.728354991942764839e-05,3.183080823935633422e-05,3.637806655928076794e-05,4.092532487914664796e-05,4.547258319913811926e-05,4.547258319909607254e-04,4.547258319906425338e-03
1.623930607671724857e+01,2.086842259724933868e+00,5.903148339341934898e-07,5.903148339346051478e-06,1.180629667869148123e-05,1.770944501800930280e-05,2.361259335738031295e-05,2.951574169675101817e-05,3.541889003603854137e-05,4.132203837541222475e-05,4.722518671476511856e-05,5.312833505406560475e-05,5.903148339349663566e-05,5.903148339344593430e-04,5.903148339342878873e-03
1.624999999999998579e+01,3.854166666666664742e+00,1.682932173972941325e-05,1.682932173972882643e-04,3.365864347945779381e-04,5.048796521918992976e-04,6.731728695891549003e-04,8.414660869864327292e-04,1.009759304383783416e-03,1.178052521781030020e-03,1.346345739178314137e-03,1.514638956575627094e-03,1.682932173972863724e-03,1.682932173972925133e-02,1.682932173972934431e-01
1.624999999999998579e+01,2.687499999999997780e+00,1.879854905180719132e-06,1.879854905180877400e-05,3.759709810361747345e-05,5.639564715541612710e-05,7.519419620723451323e-05,9.399274525905263508e-05,1.127912943108409007e-04,1.315898433626544418e-04,1.503883924144697583e-04,1.691869414662595689e-04,1.879854905181018820e-04,1.879854905180880368e-03,1.879854905180735475e-02
1.624999999999998579e+01,3.708333333333330817e+00,1.282323359638139840e-05,1.282323359638096302e-04,2.564646719276200736e-04,3.846970078914576491e-04,5.129293438552393882e-04,6.411616798190340836e-04,7.693940157828997942e-04,8.976263517466780096e-04,1.025858687710480078e-03,1.154091023674314563e-03,1.282323359638072287e-03,1.282323359638123939e-02,1.282323359638132820e-01
1.624999999999998579e+01,3.270833333333331261e+00,5.555968429924135364e-06,5.555968429923950034e-05,1.111193685984792988e-04,1.666790528977309083e-04,2.222387371969581098e-04,2.777984214961923856e-04,3.333581057954553115e-04,3.889177900946807782e-04,4.444774743939182253e-04,5.000371586931669481e-04,5.555968429923858554e-04,5.555968429924074310e-03,5.555968429924115076e-02
1.624999999999998579e+01,2.541666666666664298e+00,1.448938139812392663e-06,1.448938139812631908e-05,2.897876279625236711e-05,4.346814419436311941e-05,5.795752559250431408e-05,7.244690699064378081e-05,8.693628838873905952e-05,1.014256697868744130e-04,1.159150511850092516e-04,1.304044325831089620e-04,1.448938139812835501e-04,1.448938139812609282e-03,1.448938139812409182e-02
1.624999999999998579e+01,3.124999999999997780e+00,4.216855016516902387e-06,4.216855016516788546e-05,8.433710033033604196e-05,1.265056504955105478e-04,1.686742006606720568e-04,2.108427508258377400e-04,2.530113009910182225e-04,2.951798511561770752e-04,3.373484013213444389e-04,3.795169514865158683e-04,4.216855016516749379e-04,4.216855016516877531e-03,4.216855016516889154e-02
1.624999999999998934e+01,2.833333333333332149e+00,2.449763063434795334e-06,2.449763063434866569e-05,4.899526126869737882e-05,7.349289190304128419e-05,9.799052253739440528e-05,1.224881531717484750e-04,1.469857838060875015e-04,1.714834144404368008e-04,1.959810450747893255e-04,2.204786757091268612e-04,2.449763063434945648e-04,2.449763063434891655e-03,2.449763063434803184e-02
1.624999999999998934e+01,3.562499999999998668e+00,9.671440491758319673e-06,9.671440491758014741e-05,1.934288098351615145e-04,2.901432147527628581e-04,3.868576196703211859e-04,4.835720245878894884e-04,5.802864295055124889e-04,6.770008344230666426e-04,7.737152393406451908e-04,8.704296442582417368e-04,9.671440491757788685e-04,9.671440491758184418e-03,9.671440491758287461e-02
1.624999999999998934e+01,3.999999999999996447e+00,2.337414030844995455e-05,2.337414030844929861e-04,4.674828061689877069e-04,7.012242092535206188e-04,9.349656123379730286e-04,1.168707015422455146e-03,1.402448418507022156e-03,1.636189821591461663e-03,1.869931224675951478e-03,2.103672627760469916e-03,2.337414030844912460e-03,2.337414030844984017e-02,2.337414030844987556e-01
1.624999999999998934e+01,3.416666666666665630e+00,7.331564316731301961e-06,7.331564316731013970e-05,1.466312863346206047e-04,2.199469295019482271e-04,2.932625726692415888e-04,3.665782158365437325e-04,4.398938590038864796e-04,5.132095021711776187e-04,5.865251453384837197e-04,6.598407885058086859e-04,7.331564316730885492e-04,7.331564316731185166e-03,7.331564316731271902e-02
1.624999999999998934e+01,2.395833333333332149e+00,1.121688653569122726e-06,1.121688653569443836e-05,2.243377307138866327e-05,3.365065960706262546e-05,4.486754614277669635e-05,5.608443267848812450e-05,6.730131921414156816e-05,7.851820574984882213e-05,8.973509228555432782e-05,1.009519788212142970e-04,1.121688653569711939e-04,1.121688653569403267e-03,1.121688653569153163e-02
1.624999999999998934e+01,2.249999999999998668e+00,8.481739361473143702e-07,8.481739361477094263e-06,1.696347872295383955e-05,2.544521808440572272e-05,3.392695744590696759e-05,4.240869680740452617e-05,5.089043616883129312e-05,5.937217553032471818e-05,6.785391489181491096e-05,7.633565425325069035e-05,8.481739361480303502e-05,8.481739361476484671e-04,8.481739361473511138e-03
1.624999999999998934e+01,2.979166666666665186e+00,3.207964863964851153e-06,3.207964863964828198e-05,6.415929727929665883e-05,9.623894591894600469e-05,1.283185945585930737e-04,1.603982431982428126e-04,1.924778918378926870e-04,2.245575404775368151e-04,2.566371891171866895e-04,2.887168377568315766e-04,3.207964863964848663e-04,3.207964863964883791e-03,3.207964863964842678e-02
1.626069392328272656e+01,4.163157740275061691e+00,3.521365413792782850e-05,3.521365413792822423e-04,7.042730827585568952e-04,1.056409624137864779e-03,1.408546165517091889e-03,1.760682706896398147e-03,2.112819248275751242e-03,2.464955789654899206e-03,2.817092331034247096e-03,3.169228872413560726e-03,3.521365413792747721e-03,3.521365413792853366e-02,3.521365413792815202e-01
1.629259271713864976e+01,4.323523806378147150e+00,4.990805301575851490e-05,4.990805301575743612e-04,9.981610603151528423e-04,1.497241590472790304e-03,1.996322120630302215e-03,2.495402650787865734e-03,2.994483180945559792e-03,3.493563711103030503e-03,3.992644241260611369e-03,4.491724771418202644e-03,4.990805301575721060e-03,4.990805301575851338e-02,4.990805301575833575e-01
1.634515058436087642e+01,4.478354290456358022e+00,6.738749251626866465e-05,6.738749251626719285e-04,1.347749850325344941e-03,2.021624775488093523e-03,2.695499700650685979e-03,3.369374625813354330e-03,4.043249550976157555e-03,4.717124476138700138e-03,5.390999401301384969e-03,6.064874326464094953e-03,6.738749251626682639e-03,6.738749251626845183e-02,6.738749251626834358e-01
1.641746824526943982e+01,4.624999999999996447e+00,8.721126576396236673e-05,8.721126576396064827e-04,1.744225315279224892e-03,2.616337972918904124e-03,3.488450630558450651e-03,4.360563288198046616e-03,5.232675945837809983e-03,6.104788603477262834e-03,6.976901261116893495e-03,7.849013918756435684e-03,8.721126576396094968e-03,8.721126576396269481e-02,8.721126576396176500e-01
1.650830832463594433e+01,4.760951786260897656e+00,1.082737123060078496e-04,1.082737123060058303e-03,2.165474246120120076e-03,3.248211369180270536e-03,4.330948492240233212e-03,5.413685615300316452e-03,6.496422738360525459e-03,7.579159861420384052e-03,8.661896984480480302e-03,9.744634107540537521e-03,1.082737123060059301e-02,1.082737123060075468e-01,1.082737123060077300e+00
1.661611652351680135e+01,4.883883476483179109e+00,1.290670987178402338e-04,1.290670987178383581e-03,2.581341974356771499e-03,3.872012961535259163e-03,5.162683948713543865e-03,6.453354935891950431e-03,7.744025923070506183e-03,9.034696910248685500e-03,1.032536789742710161e-02,1.161603888460544486e-02,1.290670987178387137e-02,1.290670987178407225e-01,1.290670987178402784e+00
1.673904821373908192e+01,4.991691675364038794e+00,1.486598094779853615e-04,1.486598094779833720e-03,2.973196189559672645e-03,4.459794284339626061e-03,5.946392379119340953e-03,7.432990473899209367e-03,8.919588568679224366e-03,1.040618666345880135e-02,1.189278475823869578e-02,1.337938285301848614e-02,1.486598094779838057e-02,1.486598094779859047e-01,1.486598094779853385e+00
1.687499999999998579e+01,5.082531754730544193e+00,1.656286088909411603e-04,1.656286088909391220e-03,3.312572177818790247e-03,4.968858266728292707e-03,6.625144355637571821e-03,8.281430444546999253e-03,9.937716533456566331e-03,1.159400262236573442e-02,1.325028871127518354e-02,1.490657480018449908e-02,1.656286088909394300e-02,1.656286088909420251e-01,1.656286088909411536e+00
1.702164570954362333e+01,5.154849415639104038e+00,1.798884976680169409e-04,1.798884976680148592e-03,3.597769953360305424e-03,5.396654930040576531e-03,7.195539906720599573e-03,8.994424883400797821e-03,1.079330986008114786e-02,1.259219483676102605e-02,1.439107981344122690e-02,1.618996479012128550e-02,1.798884976680154013e-02,1.798884976680180381e-01,1.798884976680170666e+00
1.717647619362183420e+01,5.207407282861331588e+00,1.898887021898971658e-04,1.898887021898943740e-03,3.797774043797906129e-03,5.696661065696980407e-03,7.595548087595797512e-03,9.494435109494792427e-03,1.139332213139394694e-02,1.329220915329262440e-02,1.519109617519163492e-02,1.708998319709046851e-02,1.898887021898951200e-02,1.898887021898984506e-01,1.898887021898970184e+00
1.733684225972491788e+01,5.239306076717260119e+00,1.967583195855316519e-04,1.967583195855289197e-03,3.935166391710582731e-03,5.902749587566011140e-03,7.870332783421156789e-03,9.837915979276525349e-03,1.180549917513202922e-02,1.377308237098701788e-02,1.574066556684234827e-02,1.770824876269760581e-02,1.967583195855299172e-02,1.967583195855329425e-01,1.967583195855312939e+00
1.749999999999998224e+01,5.249999999999997335e+00,1.980396456224624800e-04,1.980396456224604688e-03,3.960792912449222387e-03,5.941189368673925088e-03,7.921585824898420489e-03,9.901982281123071147e-03,1.188237873734784324e-02,1.386277519357221634e-02,1.584317164979689996e-02,1.782356810602131816e-02,1.980396456224607638e-02,1.980396456224639556e-01,1.980396456224625901e+00
1.766315774027504659e+01,5.239306076717261007e+00,2.014964753727234003e-04,2.014964753727208416e-03,4.029929507454423770e-03,6.044894261181745811e-03,8.059859014908840602e-03,1.007482376863610453e-02,1.208978852236351764e-02,1.410475327609044677e-02,1.611971802981770202e-02,1.813468278354478727e-02,2.014964753727213620e-02,2.014964753727245539e-01,2.014964753727227720e+00
1.782352380637813383e+01,5.207407282861334252e+00,1.926494136358469604e-04,1.926494136358444451e-03,3.852988272716898442e-03,5.779482409075449578e-03,7.705976545433781272e-03,9.632470681792282968e-03,1.155896481815089916e-02,1.348545895450908860e-02,1.541195309086760418e-02,1.733844722722591158e-02,1.926494136358446879e-02,1.926494136358480325e-01,1.926494136358458453e+00
1.797835429045634470e+01,5.154849415639108479e+00,1.822006208303510600e-04,1.822006208303483766e-03,3.644012416606976206e-03,5.466018624910560370e-03,7.288024833213944606e-03,9.110031041517488437e-03,1.093203724982113115e-02,1.275404345812438528e-02,1.457604966642791523e-02,1.639805587473130294e-02,1.822006208303490749e-02,1.822006208303520725e-01,1.822006208303501573e+00
1.812499999999998224e+01,5.082531754730549522e+00,1.676087681955605742e-04,1.676087681955582215e-03,3.352175363911172670e-03,5.028263045866837935e-03,6.704350727822329728e-03,8.380438409777970707e-03,1.005652609173368281e-02,1.173261377368907399e-02,1.340870145564468895e-02,1.508478913760017900e-02,1.676087681955589284e-02,1.676087681955615583e-01,1.676087681955596986e+00
1.826095178626088611e+01,4.991691675364045899e+00,1.501404214751353872e-04,1.501404214751333706e-03,3.002808429502673918e-03,4.504212644254077663e-03,6.005616859005339161e-03,7.507021073756729029e-03,9.008425288508177878e-03,1.050982950325933009e-02,1.201123371801070261e-02,1.351263793276193982e-02,1.501404214751338173e-02,1.501404214751362320e-01,1.501404214751346000e+00
1.838388347648317023e+01,4.883883476483185326e+00,1.305423353375923684e-04,1.305423353375905577e-03,2.610846706751820262e-03,3.916270060127777231e-03,5.221693413503629248e-03,6.527116766879584482e-03,7.832540120255573543e-03,9.137963473631311936e-03,1.044338682700729146e-02,1.174881018038310791e-02,1.305423353375910651e-02,1.305423353375930184e-01,1.305423353375914308e+00
1.849169167536403080e+01,4.760951786260902097e+00,1.103613842213294988e-04,1.103613842213282655e-03,2.207227684426571815e-03,3.310841526639898922e-03,4.414455368853135823e-03,5.518069211066473773e-03,6.621683053279812589e-03,7.725296895492987474e-03,8.828910737706295933e-03,9.932524579919495972e-03,1.103613842213288510e-02,1.103613842213306828e-01,1.103613842213293728e+00
1.858253175473053531e+01,4.625000000000000888e+00,8.726071932117571834e-05,8.726071932117524400e-04,1.745214386423509434e-03,2.617821579635307844e-03,3.490428772847011495e-03,4.363035966058789739e-03,5.235643159270612218e-03,6.108250352482221326e-03,6.980857545694032530e-03,7.853464738905758732e-03,8.726071932117551722e-03,8.726071932117691887e-02,8.726071932117580587e-01
1.865484941563909516e+01,4.478354290456362463e+00,6.642189970326571212e-05,6.642189970326532180e-04,1.328437994065311857e-03,1.992656991097999878e-03,2.656875988130611571e-03,3.321094985163270969e-03,3.985313982195985011e-03,4.649532979228498258e-03,5.313751976261223142e-03,5.977970973293806646e-03,6.642189970326531530e-03,6.642189970326574378e-02,6.642189970326615178e-01
1.870740728286132537e+01,4.323523806378150702e+00,4.910366441689243577e-05,4.910366441689207120e-04,9.820732883378455440e-04,1.473109932506794012e-03,1.964146576675682414e-03,2.455183220844610065e-03,2.946219865013580651e-03,3.437256509182390340e-03,3.928293153351371768e-03,4.419329797520249112e-03,4.910366441689209722e-03,4.910366441689255346e-02,4.910366441689262840e-01
1.873930607671725213e+01,4.163157740275063468e+00,3.461832720300999321e-05,3.461832720300991460e-04,6.923665440602023036e-04,1.038549816090318526e-03,1.384733088120393765e-03,1.730916360150497411e-03,2.077099632180630113e-03,2.423282904210646155e-03,2.769466176240792301e-03,3.115649448270863420e-03,3.461832720300989184e-03,3.461832720301018240e-02,3.461832720301024069e-01
1.874999999999998934e+01,2.687499999999998668e+00,1.877152070743185850e-06,1.877152070742995013e-05,3.754304141485941237e-05,5.631456212229187988e-05,7.508608282972095249e-05,9.385760353715365040e-05,1.126291242445872157e-04,1.314006449520254566e-04,1.501721656594430976e-04,1.689436863668745351e-04,1.877152070743030724e-04,1.877152070743153293e-03,1.877152070743005885e-02
1.874999999999998934e+01,3.416666666666665186e+00,7.313752251716461840e-06,7.313752251716511645e-05,1.462750450343316424e-04,2.194125675514993338e-04,2.925500900686597611e-04,3.656876125858256636e-04,4.388251351029965534e-04,5.119626576201356761e-04,5.851001801373197390e-04,6.582377026544764800e-04,7.313752251716518693e-04,7.313752251716515440e-03,7.313752251716595931e-02
1.874999999999998934e+01,3.854166666666664742e+00,1.686387630282600898e-05,1.686387630282609165e-04,3.372775260565244351e-04,5.059162890847918297e-04,6.745550521130421482e-04,8.431938151413041760e-04,1.011832578169578889e-03,1.180471341197792236e-03,1.349110104226087332e-03,1.517748867254326700e-03,1.686387630282606184e-03,1.686387630282612862e-02,1.686387630282627226e-01
