x,y,stress,height,length,velocity
36.81388263809013,3.0809842765914195,3.1478160139809,5.0,15.0,11000
36.96677758231281,3.0147090203322735,3.2584974167376086,5.0,15.0,11000
37.118801674588894,2.9464601355219577,3.383654808185561,5.0,15.0,11000
37.26988196396881,2.876147048285876,3.525354451076135,5.0,15.0,11000
37.41993676714555,2.8036716145500966,3.686173165689497,5.0,15.0,11000
37.568874339484566,2.728927299187266,3.8690076390461745,5.0,15.0,11000
37.71659090902457,2.6517984600081195,4.0774841830432305,5.0,15.0,11000
37.86296955552575,2.5721589335207855,4.3157207637286525,5.0,15.0,11000
38.007876110588725,2.489871908610173,4.589019395973351,5.0,15.0,11000
38.15115655599258,2.404788769651386,4.903514828655763,5.0,15.0,11000
38.29263703225646,2.31674581947954,5.267205183481358,5.0,15.0,11000
38.43211619185536,2.2255649621936513,5.68953045241379,5.0,15.0,11000
38.56935936716618,2.1310531138044007,6.1831482573060335,5.0,15.0,11000
38.70409430931723,2.032999949755112,6.7634507400294845,5.0,15.0,11000
38.83600280124398,1.9311777202286584,7.451482663184718,5.0,15.0,11000
